,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
101,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.363636,7,1,10,Parts per million,0.866667,1.4,0,16
102,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.3,6.6,2,,Parts per million,0.76087,1.3,5,
103,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.3,6.6,2,,Parts per million,0.866667,1.4,0,16
104,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,3.684211,11,8,16,Parts per million,1.145833,2.9,8,
105,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,3.684211,11,8,16,Parts per million,0.925,1.6,23,18
106,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,4.48,7.6,8,,Parts per million,1.145833,2.9,8,
107,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,4.48,7.6,8,,Parts per million,0.925,1.6,23,18
108,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,3.952381,14,21,20,Parts per million,1.4375,4.7,21,
109,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,3.952381,14,21,20,Parts per million,1.454167,1.9,1,22
110,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,4.55,9,8,,Parts per million,1.4375,4.7,21,
111,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,4.55,9,8,,Parts per million,1.454167,1.9,1,22
112,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.157895,17,22,24,Parts per million,2.025,5.8,22,
113,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.157895,17,22,24,Parts per million,1.708333,3.1,23,35
114,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.466667,13,23,,Parts per million,2.025,5.8,22,
115,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.466667,13,23,,Parts per million,1.708333,3.1,23,35
116,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.45,10,23,14,Parts per million,1.2375,4.1,23,
117,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.45,10,23,14,Parts per million,1.491667,3.8,1,43
118,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.683333,6.3,2,,Parts per million,1.2375,4.1,23,
119,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.683333,6.3,2,,Parts per million,1.491667,3.8,1,43
120,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,3.315789,9,22,13,Parts per million,1.490909,3.3,22,
121,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,3.315789,9,22,13,Parts per million,1.445833,2.4,2,27
122,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,4.04,7.6,23,,Parts per million,1.490909,3.3,22,
123,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,4.04,7.6,23,,Parts per million,1.445833,2.4,2,27
124,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,4.047619,15,8,21,Parts per million,1.3375,3.8,8,
125,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,4.047619,15,8,21,Parts per million,1.608333,2.6,3,30
126,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,5.16,10.3,8,,Parts per million,1.3375,3.8,8,
127,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,5.16,10.3,8,,Parts per million,1.608333,2.6,3,30
128,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,5.73913,20,8,29,Parts per million,1.413043,5.1,8,
129,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,5.73913,20,8,29,Parts per million,1.304167,2.5,9,28
130,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,6.157143,18,8,,Parts per million,1.413043,5.1,8,
131,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,6.157143,18,8,,Parts per million,1.304167,2.5,9,28
132,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.791667,18,21,26,Parts per million,1.641667,5.1,23,
133,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.791667,18,21,26,Parts per million,1.233333,3.2,23,36
134,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.775,18,23,,Parts per million,1.641667,5.1,23,
135,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.775,18,23,,Parts per million,1.233333,3.2,23,36
136,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.166667,28,23,40,Parts per million,2.316667,8,23,
137,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.166667,28,23,40,Parts per million,2.1125,4.2,23,48
138,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.1375,24.3,23,,Parts per million,2.316667,8,23,
139,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.1375,24.3,23,,Parts per million,2.1125,4.2,23,48
140,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.333333,16,0,23,Parts per million,1.591667,5.4,0,
141,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.333333,16,0,23,Parts per million,1.9625,5,1,56
142,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.3125,12,23,,Parts per million,1.591667,5.4,0,
143,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.3125,12,23,,Parts per million,1.9625,5,1,56
144,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,4.555556,12,1,17,Parts per million,1.658333,4.2,0,
145,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,4.555556,12,1,17,Parts per million,1.8,3.6,2,41
146,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,5.7,10.6,2,,Parts per million,1.658333,4.2,0,
147,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,5.7,10.6,2,,Parts per million,1.8,3.6,2,41
148,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,8.55,19,23,27,Parts per million,2.341667,5.3,20,
149,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,8.55,19,23,27,Parts per million,2.1,3.2,23,36
150,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,9.416667,15.3,23,,Parts per million,2.341667,5.3,20,
151,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,9.416667,15.3,23,,Parts per million,2.1,3.2,23,36
152,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.217391,24,9,34,Parts per million,2.029167,4.6,8,
153,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.217391,24,9,34,Parts per million,2.35,4.2,2,48
154,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.671429,14.3,2,,Parts per million,2.029167,4.6,8,
155,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.671429,14.3,2,,Parts per million,2.35,4.2,2,48
156,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,4.428571,10,5,14,Parts per million,1.33913,2.9,8,
157,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,4.428571,10,5,14,Parts per million,1.3875,2,12,23
158,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,5.15,9.3,8,,Parts per million,1.33913,2.9,8,
159,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,5.15,9.3,8,,Parts per million,1.3875,2,12,23
160,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/10/2000,Parts per billion,32.909091,48,21,45,Parts per million,0.015125,0.033,10,28,Parts per billion,2.894737,7,21,10,Parts per million,1.136364,2.2,0,
161,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/10/2000,Parts per billion,32.909091,48,21,45,Parts per million,0.015125,0.033,10,28,Parts per billion,2.894737,7,21,10,Parts per million,1.120833,1.7,2,19
162,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/10/2000,Parts per billion,32.909091,48,21,45,Parts per million,0.015125,0.033,10,28,Parts per billion,2.916667,6,23,,Parts per million,1.136364,2.2,0,
163,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/10/2000,Parts per billion,32.909091,48,21,45,Parts per million,0.015125,0.033,10,28,Parts per billion,2.916667,6,23,,Parts per million,1.120833,1.7,2,19
164,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/11/2000,Parts per billion,37.208333,54,23,51,Parts per million,0.014792,0.029,10,25,Parts per billion,2.3,9,23,13,Parts per million,1.154167,3.2,23,
165,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/11/2000,Parts per billion,37.208333,54,23,51,Parts per million,0.014792,0.029,10,25,Parts per billion,2.3,9,23,13,Parts per million,1.079167,1.6,23,18
166,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/11/2000,Parts per billion,37.208333,54,23,51,Parts per million,0.014792,0.029,10,25,Parts per billion,2.416667,6,23,,Parts per million,1.154167,3.2,23,
167,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/11/2000,Parts per billion,37.208333,54,23,51,Parts per million,0.014792,0.029,10,25,Parts per billion,2.416667,6,23,,Parts per million,1.079167,1.6,23,18
168,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/12/2000,Parts per billion,23.208333,48,0,45,Parts per million,0.023542,0.04,13,34,Parts per billion,1.133333,6,0,9,Parts per million,0.625,2.6,0,
169,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/12/2000,Parts per billion,23.208333,48,0,45,Parts per million,0.023542,0.04,13,34,Parts per billion,1.133333,6,0,9,Parts per million,0.879167,2,1,23
170,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/12/2000,Parts per billion,23.208333,48,0,45,Parts per million,0.023542,0.04,13,34,Parts per billion,1.375,3.3,2,,Parts per million,0.625,2.6,0,
171,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/12/2000,Parts per billion,23.208333,48,0,45,Parts per million,0.023542,0.04,13,34,Parts per billion,1.375,3.3,2,,Parts per million,0.879167,2,1,23
172,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/13/2000,Parts per billion,26.708333,43,21,41,Parts per million,0.019417,0.041,10,35,Parts per billion,1,3,21,4,Parts per million,0.795833,1.9,21,
173,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/13/2000,Parts per billion,26.708333,43,21,41,Parts per million,0.019417,0.041,10,35,Parts per billion,1,3,21,4,Parts per million,0.645833,1,8,11
174,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/13/2000,Parts per billion,26.708333,43,21,41,Parts per million,0.019417,0.041,10,35,Parts per billion,1.025,2.6,23,,Parts per million,0.795833,1.9,21,
175,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/13/2000,Parts per billion,26.708333,43,21,41,Parts per million,0.019417,0.041,10,35,Parts per billion,1.025,2.6,23,,Parts per million,0.645833,1,8,11
176,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/14/2000,Parts per billion,33.782609,51,22,48,Parts per million,0.014208,0.031,10,26,Parts per billion,2.65,13,23,19,Parts per million,1.204348,4.4,23,
177,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/14/2000,Parts per billion,33.782609,51,22,48,Parts per million,0.014208,0.031,10,26,Parts per billion,2.65,13,23,19,Parts per million,0.995833,1.9,23,22
178,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/14/2000,Parts per billion,33.782609,51,22,48,Parts per million,0.014208,0.031,10,26,Parts per billion,2.866667,9.3,23,,Parts per million,1.204348,4.4,23,
179,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/14/2000,Parts per billion,33.782609,51,22,48,Parts per million,0.014208,0.031,10,26,Parts per billion,2.866667,9.3,23,,Parts per million,0.995833,1.9,23,22
180,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/15/2000,Parts per billion,40.625,69,21,67,Parts per million,0.013167,0.029,10,25,Parts per billion,5.5,22,21,31,Parts per million,1.804167,5.4,21,
181,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/15/2000,Parts per billion,40.625,69,21,67,Parts per million,0.013167,0.029,10,25,Parts per billion,5.5,22,21,31,Parts per million,1.654167,2.9,23,33
182,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/15/2000,Parts per billion,40.625,69,21,67,Parts per million,0.013167,0.029,10,25,Parts per billion,5.475,16.6,23,,Parts per million,1.804167,5.4,21,
183,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/15/2000,Parts per billion,40.625,69,21,67,Parts per million,0.013167,0.029,10,25,Parts per billion,5.475,16.6,23,,Parts per million,1.654167,2.9,23,33
184,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/16/2000,Parts per billion,49.958333,74,14,72,Parts per million,0.006667,0.022,23,19,Parts per billion,6.333333,12,20,17,Parts per million,1.6625,3.5,20,
185,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/16/2000,Parts per billion,49.958333,74,14,72,Parts per million,0.006667,0.022,23,19,Parts per billion,6.333333,12,20,17,Parts per million,1.829167,3.1,0,35
186,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/16/2000,Parts per billion,49.958333,74,14,72,Parts per million,0.006667,0.022,23,19,Parts per billion,6.3125,9.3,23,,Parts per million,1.6625,3.5,20,
187,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/16/2000,Parts per billion,49.958333,74,14,72,Parts per million,0.006667,0.022,23,19,Parts per billion,6.3125,9.3,23,,Parts per million,1.829167,3.1,0,35
188,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/17/2000,Parts per billion,22.227273,51,23,48,Parts per million,0.025958,0.044,10,37,Parts per billion,1.190476,8,0,11,Parts per million,0.6,2.4,0,
189,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/17/2000,Parts per billion,22.227273,51,23,48,Parts per million,0.025958,0.044,10,37,Parts per billion,1.190476,8,0,11,Parts per million,0.829167,2.4,0,27
190,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/17/2000,Parts per billion,22.227273,51,23,48,Parts per million,0.025958,0.044,10,37,Parts per billion,1.383333,4.3,23,,Parts per million,0.6,2.4,0,
191,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/17/2000,Parts per billion,22.227273,51,23,48,Parts per million,0.025958,0.044,10,37,Parts per billion,1.383333,4.3,23,,Parts per million,0.829167,2.4,0,27
192,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/18/2000,Parts per billion,38.958333,59,23,56,Parts per million,0.012292,0.028,9,24,Parts per billion,3.166667,9,23,13,Parts per million,1.435,2.7,22,
193,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/18/2000,Parts per billion,38.958333,59,23,56,Parts per million,0.012292,0.028,9,24,Parts per billion,3.166667,9,23,13,Parts per million,1.323529,1.7,23,19
